id,name,protein,fat,carbohydrate,vitaminA,vitaminB1,vitaminB2,vitaminB3,vitaminB5,vitaminB6,vitaminB12,vitaminC,vitaminD,vitaminK
1360,＜貝類＞（はまぐり類）　はまぐり　焼き　　,0.133,0.01,0.028,0.16,0.0013,0.0029,0.019,0.0057,0.0012,0.334,0.02,0,Tr
1361,＜貝類＞（はまぐり類）　はまぐり　つくだ煮　　,0.27,0.028,0.214,Tr,0.0002,0.001,0.016,0.0034,0.0011,0.454,0,0,0.02
1362,＜貝類＞（はまぐり類）　ちょうせんはまぐり　生　　,0.065,0.004,0.027,0.06,0.0013,0.0012,0.012,0.0057,0.0007,0.191,0.01,0,0
1363,＜貝類＞ほたてがい　生　　　,0.135,0.009,0.015,0.23,0.0005,0.0029,0.017,0.0066,0.0007,0.114,0.03,0,0.01
1364,＜貝類＞ほたてがい　水煮　　　,0.176,0.019,0.019,0.34,0.0004,0.0029,0.019,0.0064,0.0006,0.18,0.02,0,0.02
1365,＜貝類＞ほたてがい　貝柱　生　　,0.169,0.003,0.035,0.01,0.0001,0.0006,0.019,0.0028,0.0011,0.017,0.02,0,0
1366,＜貝類＞ほたてがい　貝柱　焼き　　,0.238,0.003,0.046,0.01,0.0001,0.0008,0.027,0.0034,0.0014,0.021,0.01,0,Tr
1367,＜貝類＞ほたてがい　貝柱　煮干し　　,0.657,0.014,0.076,Tr,0.0012,0.003,0.046,0.0075,0.0012,0.052,0,0,0
1368,＜貝類＞ほたてがい　貝柱　水煮缶詰　　,0.195,0.006,0.015,Tr,Tr,0.0005,0.01,0,0.0009,0.026,0,0,0
1369,＜貝類＞ほっきがい　生　　　,0.111,0.011,0.038,0.07,0.0001,0.0016,0.019,0.002,0.0012,0.475,0.02,0,0
1370,＜貝類＞みるがい　水管　生　　　,0.183,0.004,0.003,Tr,Tr,0.0014,0.02,0.0064,0.0005,0.091,0.01,0,0
1371,＜えび・かに類＞（えび類）　あまえび　生　　,0.198,0.003,0.001,0.03,0.0002,0.0003,0.011,0.0021,0.0004,0.024,Tr,0,0
1372,＜えび・かに類＞（えび類）　いせえび　生　　,0.209,0.004,Tr,0,0.0001,0.0003,0.021,0.0041,0.0014,0.003,0.01,0,0
1373,＜えび・かに類＞（えび類）　くるまえび　養殖　生　　,0.216,0.006,Tr,0.04,0.0011,0.0006,0.038,0.0111,0.0012,0.019,Tr,0,0
1374,＜えび・かに類＞（えび類）　くるまえび　養殖　ゆで　　,0.282,0.005,Tr,0.05,0.0009,0.0005,0.045,0.0107,0.0008,0.02,Tr,0,0
1375,＜えび・かに類＞（えび類）　くるまえび　養殖　焼き　　,0.235,0.004,Tr,0.04,0.0011,0.0005,0.036,0.0106,0.0008,0.023,0.01,0,0
1376,＜えび・かに類＞（えび類）　さくらえび　ゆで　　,0.182,0.015,Tr,0.07,0.001,0.0008,0.011,0.0037,0.0009,0.043,0,0,0
1377,＜えび・かに類＞（えび類）　さくらえび　素干し　　,0.649,0.04,0.001,(Tr),0.0017,0.0015,0.055,0.0116,0.0021,0.11,0,0,0
1378,＜えび・かに類＞（えび類）　さくらえび　煮干し　　,0.591,0.025,0.001,(Tr),0.0016,0.0011,0.035,0.0051,0.0005,0.035,0,0,0
1379,＜えび・かに類＞（えび類）　大正えび　生　　,0.217,0.003,0.001,0.06,0.0003,0.0004,0.024,0.0061,0.0007,0.021,0.01,0,0
1380,＜えび・かに類＞（えび類）　しばえび　生　　,0.187,0.004,0.001,0.04,0.0002,0.0006,0.022,0.0038,0.001,0.011,0.02,0,0
1381,＜えび・かに類＞（えび類）　バナメイエビ　養殖　生　　,0.196,0.006,0.007,0,0.0003,0.0004,0.036,0.0023,0.0014,0.012,0.01,0,0
1382,＜えび・かに類＞（えび類）　バナメイエビ　養殖　天ぷら　　,0.2,0.103,0.065,0.01,0.0004,0.0006,0.033,0.0023,0.001,0.011,Tr,0,0.13
1383,＜えび・かに類＞（えび類）　ブラックタイガー　養殖　生　　,0.184,0.003,0.003,0.01,0.0007,0.0003,0.026,0.0059,0.0007,0.009,Tr,0,0
1384,＜えび・かに類＞（えび類）　加工品　干しえび　　,0.486,0.028,0.003,0.14,0.001,0.0019,0.043,0.0072,0.0019,0.105,0,0,0
1385,＜えび・かに類＞（えび類）　加工品　つくだ煮　　,0.259,0.022,0.301,(Tr),0.0014,0.0011,0.05,0.0065,0.0008,0.063,0,0,0
1386,＜えび・かに類＞（かに類）　がざみ　生　　,0.144,0.003,0.003,0.01,0.0002,0.0015,0.042,0.0078,0.0018,0.047,Tr,0,0
1387,＜えび・かに類＞（かに類）　毛がに　生　　,0.158,0.005,0.002,(Tr),0.0007,0.0023,0.023,0.0041,0.0016,0.019,Tr,0,0
1388,＜えび・かに類＞（かに類）　毛がに　ゆで　　,0.184,0.005,0.002,(Tr),0.0007,0.0023,0.024,0.004,0.0013,0.025,Tr,0,0
1389,＜えび・かに類＞（かに類）　ずわいがに　生　　,0.139,0.004,0.001,(Tr),0.0024,0.006,0.08,0.0048,0.0013,0.043,Tr,0,0
1390,＜えび・かに類＞（かに類）　ずわいがに　ゆで　　,0.15,0.006,0.001,(Tr),0.0021,0.0057,0.061,0.0054,0.0011,0.072,Tr,0,0
1391,＜えび・かに類＞（かに類）　ずわいがに　水煮缶詰　　,0.163,0.004,0.002,0,0,0.0003,0.001,0,Tr,0.002,0,0,0
1392,＜えび・かに類＞（かに類）　たらばがに　生　　,0.13,0.003,0.002,0.01,0.0005,0.0007,0.021,0.0065,0.0014,0.058,0.01,0,0
1393,＜えび・かに類＞（かに類）　たらばがに　ゆで　　,0.175,0.005,0.003,0.01,0.0007,0.0006,0.018,0.0048,0.0013,0.099,Tr,0,0
1394,＜えび・かに類＞（かに類）　たらばがに　水煮缶詰　　,0.206,0.003,0.001,(Tr),0.0002,0.001,0.002,0.0026,0.0004,0.061,0,0,0
1395,＜えび・かに類＞（かに類）　加工品　がん漬　　,0.084,0.004,0.054,Tr,0.001,0.005,0.02,0.0026,0.0007,0.022,0,0,0.01
1396,＜いか・たこ類＞（いか類）　あかいか　生　　,0.179,0.014,Tr,0.04,0.0001,0.0002,0.021,0.0031,0.001,0.023,0.01,0,0
1397,＜いか・たこ類＞（いか類）　けんさきいか　生　　,0.175,0.01,0.001,0.07,0.0001,0.0002,0.025,0.0028,0.0011,0.025,0.02,0,0
1398,＜いか・たこ類＞（いか類）　こういか　生　　,0.149,0.003,0.001,0.05,0.0003,0.0005,0.013,0.0052,0.0006,0.014,0.01,0,0
1399,＜いか・たこ類＞（いか類）　するめいか　生　　,0.179,0.008,0.001,0.13,0.0007,0.0005,0.04,0.0034,0.0021,0.049,0.01,0.003,-
1400,＜いか・たこ類＞（いか類）　するめいか　水煮　　,0.219,0.009,0.001,0.16,0.0005,0.0006,0.049,0.0042,0.0023,0.053,0.01,0,-
1401,＜いか・たこ類＞（いか類）　するめいか　焼き　　,0.236,0.01,0.001,0.22,0.0009,0.0007,0.058,0.0044,0.0026,0.054,0.01,0,-
1402,＜いか・たこ類＞（いか類）　するめいか　胴　皮つき　生　　,0.186,0.007,0.001,0.12,0.0006,0.0004,0.051,0.0036,0.0027,0.044,0.02,0.003,-
1403,＜いか・たこ類＞（いか類）　するめいか　胴　皮なし　刺身　　,0.186,0.006,0.001,0.11,0.0006,0.0004,0.047,0.0031,0.0029,0.043,0.02,0.002,-
1404,＜いか・たこ類＞（いか類）　するめいか　胴　皮なし　天ぷら　　,0.167,0.108,0.063,0.11,0.0007,0.0007,0.041,0.0031,0.0024,0.038,0.01,0.002,0.06
1405,＜いか・たこ類＞（いか類）　するめいか　耳・足　生　　,0.169,0.009,0,0.15,0.0009,0.0006,0.026,0.0032,0.0014,0.056,0.01,0.004,-
1406,＜いか・たこ類＞（いか類）　ほたるいか　生　　,0.118,0.035,0.002,15,0.0019,0.0027,0.026,0.0109,0.0015,0.14,0.05,0,Tr
1407,＜いか・たこ類＞（いか類）　ほたるいか　ゆで　　,0.177,0.029,0.004,19,0.002,0.003,0.023,0.0064,0.0009,0.14,Tr,0,0.01
1408,＜いか・たこ類＞（いか類）　ほたるいか　くん製　　,0.431,0.075,0.213,1.5,0.004,0.005,0.045,0.0128,0.0004,0.272,0,0,0.01
1409,＜いか・たこ類＞（いか類）　ほたるいか　つくだ煮　　,0.27,0.067,0.229,6.9,0.0009,0.0021,0.013,0.0064,0.0003,0.165,0,0,0.01
1410,＜いか・たこ類＞（いか類）　やりいか　生　　,0.176,0.01,0.004,0.08,0.0004,0.0003,0.035,0.0027,0.001,0.011,0.02,0,0
1411,＜いか・たこ類＞（いか類）　加工品　するめ　　,0.692,0.043,0.004,0.22,0.001,0.001,0.141,0.0157,0.0034,0.123,0,0,0
1412,＜いか・たこ類＞（いか類）　加工品　さきいか　　,0.455,0.031,0.173,0.03,0.0006,0.0009,0.089,0.0047,0.0032,0.069,0,0,0
1413,＜いか・たこ類＞（いか類）　加工品　くん製　　,0.352,0.015,0.128,(Tr),0.001,0.0015,0.09,0.0017,0.001,0.053,0,0,0
1414,＜いか・たこ類＞（いか類）　加工品　切りいかあめ煮　　,0.227,0.047,0.461,(Tr),0.0006,0.001,0.07,0.0017,0.001,0.1,0,0,0
1415,＜いか・たこ類＞（いか類）　加工品　いかあられ　　,0.2,0.018,0.491,(Tr),0.0007,0.001,0.07,0.0031,0.0014,0.033,0,0,0
1416,＜いか・たこ類＞（いか類）　加工品　塩辛　　,0.152,0.034,0.065,2,Tr,0.001,0.033,0.0061,0.0031,0.167,Tr,0,Tr
1417,＜いか・たこ類＞（いか類）　加工品　味付け缶詰　　,0.214,0.018,0.077,0.07,0.0002,0.0007,0.022,0.002,0.0011,0.038,0,0,0
1418,＜いか・たこ類＞（たこ類）　いいだこ　生　　,0.146,0.008,0.001,0.36,0.0001,0.0008,0.032,0.007,0.0011,0.02,0.01,0,0
1419,＜いか・たこ類＞（たこ類）　まだこ　生　　,0.164,0.007,0.001,0.05,0.0003,0.0009,0.022,0.0024,0.0007,0.013,Tr,0,Tr
1420,＜いか・たこ類＞（たこ類）　まだこ　ゆで　　,0.217,0.007,0.001,0.05,0.0003,0.0005,0.019,0.0017,0.0007,0.012,Tr,0,0
1421,＜その他＞あみ　つくだ煮　　　,0.191,0.018,0.351,1.7,0.0013,0.0021,0.018,0.0078,0.0008,0.07,0,0,0.07
1422,＜その他＞あみ　塩辛　　　,0.129,0.011,0.008,0.65,0.0007,0.0007,0.018,0.0061,0.0009,0.027,0,0,0
1423,＜その他＞うに　生うに　　　,0.16,0.048,0.033,0.58,0.001,0.0044,0.011,0.0072,0.0015,0.013,0.03,0,0.27
1424,＜その他＞うに　粒うに　　　,0.172,0.058,0.156,0.83,0.0014,0.0065,0.014,0.0132,0.0007,0.054,0,0,0.22
1425,＜その他＞うに　練りうに　　　,0.135,0.029,0.224,0.25,Tr,0.003,0.007,0.0122,0.0006,0.048,0,0,0.15
1426,＜その他＞おきあみ　生　　　,0.15,0.032,0.002,1.8,0.0015,0.0026,0.019,0.005,0.0009,0.062,0.02,0,0
1427,＜その他＞おきあみ　ゆで　　　,0.138,0.03,Tr,1.5,0.0021,0.0025,0.014,0.003,0.0007,0.04,0.01,0,0
1428,＜その他＞くらげ　塩蔵　塩抜き　　　,0.052,0.001,Tr,0,Tr,0.0001,0,0,0,0.002,0,0,0
1429,＜その他＞しゃこ　ゆで　　　,0.192,0.017,0.002,1.8,0.0026,0.0013,0.012,0.003,0.0006,0.129,0,0,0
1430,＜その他＞なまこ　生　　　,0.046,0.003,0.005,Tr,0.0005,0.0002,0.001,0.0071,0.0004,0.023,0,0,0
1431,＜その他＞なまこ　このわた　　　,0.114,0.018,0.005,0.66,0.002,0.005,0.046,0.0213,0.0013,0.114,0,0,0.23
1432,＜その他＞ほや　生　　　,0.05,0.008,0.008,Tr,0.0001,0.0013,0.005,0.0033,0.0002,0.038,0.03,0,0
1433,＜その他＞ほや　塩辛　　　,0.116,0.011,0.038,(Tr),0.0001,0.0018,0.006,0.0007,0.0003,0.056,0,0,0
1434,＜水産練り製品＞かに風味かまぼこ　　　　,0.121,0.005,0.092,0.21,0.0001,0.0004,0.002,0.0008,0.0001,0.007,0.01,0.01,0
1435,＜水産練り製品＞昆布巻きかまぼこ　　　　,0.089,0.005,0.11,0.06,0.0003,0.0008,0.004,0.0005,0.0001,0,Tr,Tr,0
1436,＜水産練り製品＞す巻きかまぼこ　　　　,0.12,0.008,0.087,(Tr),Tr,0.0001,0.005,0.0006,0.0001,0.005,0,0.01,0
1437,＜水産練り製品＞蒸しかまぼこ　　　　,0.12,0.009,0.097,(Tr),Tr,0.0001,0.005,0,0.0001,0.003,0,0.02,0
1438,＜水産練り製品＞焼き抜きかまぼこ　　　　,0.162,0.01,0.074,(Tr),0.0005,0.0008,0.007,0.0004,0.0002,0.001,0,0.02,0
1439,＜水産練り製品＞焼き竹輪　　　　,0.122,0.02,0.135,(Tr),0.0005,0.0008,0.007,0.0004,0.0001,0.008,0,0.01,0
1440,＜水産練り製品＞だて巻　　　　,0.146,0.075,0.176,0.6,0.0004,0.002,0.002,0.0052,0.0003,0.003,0,0.01,0
1441,＜水産練り製品＞つみれ　　　　,0.12,0.043,0.065,(Tr),0.0002,0.002,0.045,0.0015,0.0009,0.022,0,0.05,0
1442,＜水産練り製品＞なると　　　　,0.076,0.004,0.116,(Tr),Tr,0.0001,0.007,0.0004,Tr,0.004,0,Tr,0
1443,＜水産練り製品＞はんぺん　　　　,0.099,0.01,0.114,(Tr),Tr,0.0001,0.007,0.001,0.0007,0.004,0,Tr,0
1444,＜水産練り製品＞さつま揚げ　　　　,0.125,0.037,0.139,(Tr),0.0005,0.001,0.005,0.0004,0.0002,0.012,0,0.01,0
1445,＜水産練り製品＞魚肉ハム　　　　,0.134,0.067,0.111,(Tr),0.002,0.006,0.05,0.0021,0.0005,0.004,0,0.016,0
1446,＜水産練り製品＞魚肉ソーセージ　　　　,0.115,0.072,0.126,(Tr),0.002,0.006,0.05,0.0006,0.0002,0.003,0,0.009,0
1447,＜畜肉類＞いのしし　肉　脂身つき　生　　　,0.188,0.198,0.005,0.04,0.0024,0.0029,0.052,0.0102,0.0035,0.017,0.01,0.004,0.01
1448,＜畜肉類＞いのぶた　肉　脂身つき　生　　　,0.181,0.241,0.003,0.11,0.0062,0.0016,0.062,0.0123,0.0048,0.007,0.01,0.011,0.03
1449,＜畜肉類＞うさぎ　肉　赤肉　生　　　,0.205,0.063,Tr,0.03,0.001,0.0019,0.085,0.0074,0.0053,0.056,0.01,0,0.01
1450,＜畜肉類＞うし　［和牛肉］　かた　脂身つき　生　,0.177,0.223,0.003,Tr,0.0008,0.0021,0.043,0.01,0.0032,0.015,0.01,0,0.07
1451,＜畜肉類＞うし　［和牛肉］　かた　皮下脂肪なし　生　,0.183,0.198,0.003,Tr,0.0008,0.0022,0.045,0.0104,0.0033,0.016,0.01,0,0.06
1452,＜畜肉類＞うし　［和牛肉］　かた　赤肉　生　,0.202,0.122,0.003,0,0.0009,0.0024,0.049,0.0114,0.0037,0.017,0.01,0,0.04
1453,＜畜肉類＞うし　［和牛肉］　かた　脂身　生　,0.04,0.78,0,0.03,0.0002,0.0003,0.01,0.0024,0.0006,0.005,0,0,0.23
1454,＜畜肉類＞うし　［和牛肉］　かたロース　脂身つき　生　,0.138,0.374,0.002,0.03,0.0006,0.0017,0.032,0.009,0.0018,0.011,0.01,0,0.08
1455,＜畜肉類＞うし　［和牛肉］　かたロース　皮下脂肪なし　生　,0.14,0.365,0.002,0.03,0.0006,0.0017,0.033,0.0091,0.0018,0.011,0.01,0,0.08
1456,＜畜肉類＞うし　［和牛肉］　かたロース　赤肉　生　,0.165,0.261,0.002,0.03,0.0007,0.0021,0.038,0.0107,0.0021,0.012,0.01,0,0.07
1457,＜畜肉類＞うし　［和牛肉］　リブロース　脂身つき　生　,0.097,0.565,0.001,0.11,0.0004,0.0009,0.024,0.0035,0.0015,0.011,0.01,0,0.08
1458,＜畜肉類＞うし　［和牛肉］　リブロース　脂身つき　焼き　,0.146,0.568,0.002,0.08,0.0005,0.0012,0.032,0.0049,0.0019,0.017,0.01,0,0.09
1459,＜畜肉類＞うし　［和牛肉］　リブロース　脂身つき　ゆで　,0.126,0.582,0.001,0.08,0.0003,0.0008,0.016,0.002,0.0013,0.012,0,0,0.08
1460,＜畜肉類＞うし　［和牛肉］　リブロース　皮下脂肪なし　生　,0.103,0.544,0.001,0.1,0.0004,0.0009,0.026,0.0037,0.0016,0.012,0.01,0,0.08
1461,＜畜肉類＞うし　［和牛肉］　リブロース　赤肉　生　,0.14,0.4,0.002,0.07,0.0005,0.0013,0.035,0.005,0.0023,0.015,0.01,0,0.07
1462,＜畜肉類＞うし　［和牛肉］　リブロース　脂身　生　,0.042,0.78,0,0.16,0.0002,0.0003,0.01,0.0015,0.0005,0.007,Tr,0,0.1
1463,＜畜肉類＞うし　［和牛肉］　サーロイン　脂身つき　生　,0.117,0.475,0.003,0.03,0.0005,0.0012,0.036,0.0066,0.0023,0.011,0.01,0,0.1
1464,＜畜肉類＞うし　［和牛肉］　サーロイン　皮下脂肪なし　生　,0.129,0.425,0.003,0.03,0.0005,0.0013,0.04,0.0072,0.0026,0.011,0.01,0,0.09
1465,＜畜肉類＞うし　［和牛肉］　サーロイン　赤肉　生　,0.171,0.258,0.004,0.02,0.0007,0.0017,0.053,0.0093,0.0035,0.014,0.01,0,0.07
1466,＜畜肉類＞うし　［和牛肉］　ばら　脂身つき　生　,0.11,0.5,0.001,0.03,0.0004,0.0011,0.031,0.0074,0.0016,0.012,0.01,0,0.16
1467,＜畜肉類＞うし　［和牛肉］　もも　脂身つき　生　,0.192,0.187,0.005,Tr,0.0009,0.002,0.056,0.0109,0.0034,0.012,0.01,0,0.06
1468,＜畜肉類＞うし　［和牛肉］　もも　皮下脂肪なし　生　,0.202,0.155,0.006,Tr,0.0009,0.0021,0.059,0.0114,0.0036,0.012,0.01,0,0.05
1469,＜畜肉類＞うし　［和牛肉］　もも　皮下脂肪なし　焼き　,0.277,0.227,0.005,Tr,0.0009,0.0024,0.066,0.0118,0.0035,0.019,0.01,0,0.1
1470,＜畜肉類＞うし　［和牛肉］　もも　皮下脂肪なし　ゆで　,0.257,0.233,0.002,0,0.0005,0.0019,0.033,0.0089,0.0023,0.013,Tr,0,0.11
1471,＜畜肉類＞うし　［和牛肉］　もも　赤肉　生　,0.213,0.107,0.006,0,0.001,0.0022,0.062,0.0119,0.0038,0.013,0.01,0,0.04
1472,＜畜肉類＞うし　［和牛肉］　もも　脂身　生　,0.044,0.754,0,0.03,0.0002,0.0002,0.013,0.0035,0.0007,0.004,0.01,0,0.24
1473,＜畜肉類＞うし　［和牛肉］　そともも　脂身つき　生　,0.178,0.2,0.005,0.01,0.0008,0.0018,0.057,0.0089,0.0039,0.011,0.01,0,0.08
1474,＜畜肉類＞うし　［和牛肉］　そともも　皮下脂肪なし　生　,0.187,0.166,0.005,Tr,0.0008,0.0019,0.06,0.0092,0.0041,0.011,0.01,0,0.07
1475,＜畜肉類＞うし　［和牛肉］　そともも　赤肉　生　,0.207,0.087,0.006,0,0.0009,0.0022,0.066,0.01,0.0046,0.012,0.01,0,0.05
1476,＜畜肉類＞うし　［和牛肉］　ランプ　脂身つき　生　,0.151,0.299,0.004,0.02,0.0008,0.0019,0.043,0.0122,0.0033,0.012,0.01,0,0.1
1477,＜畜肉類＞うし　［和牛肉］　ランプ　皮下脂肪なし　生　,0.16,0.264,0.004,0.02,0.0009,0.002,0.045,0.0129,0.0035,0.013,0.01,0,0.09
1478,＜畜肉類＞うし　［和牛肉］　ランプ　赤肉　生　,0.192,0.136,0.005,0.01,0.001,0.0025,0.054,0.0154,0.0042,0.016,0.01,0,0.05
1479,＜畜肉類＞うし　［和牛肉］　ヒレ　赤肉　生　,0.191,0.15,0.003,0.01,0.0009,0.0024,0.043,0.0128,0.0037,0.016,0.01,0,0.04
1480,＜畜肉類＞うし　［乳用肥育牛肉］　かた　脂身つき　生　,0.168,0.196,0.004,0.05,0.0009,0.0019,0.04,0.0109,0.0032,0.022,0.01,0,0.07
1481,＜畜肉類＞うし　［乳用肥育牛肉］　かた　皮下脂肪なし　生　,0.179,0.149,0.004,0.04,0.0009,0.0021,0.043,0.0115,0.0034,0.023,0.01,0,0.06
1482,＜畜肉類＞うし　［乳用肥育牛肉］　かた　赤肉　生　,0.199,0.061,0.005,0.03,0.001,0.0024,0.048,0.0126,0.0038,0.026,0.02,0,0.04
1483,＜畜肉類＞うし　［乳用肥育牛肉］　かた　脂身　生　,0.045,0.733,0,0.17,0.0002,0.0003,0.013,0.0042,0.0008,0.005,0.01,0,0.23
1484,＜畜肉類＞うし　［乳用肥育牛肉］　かたロース　脂身つき　生　,0.162,0.264,0.002,0.07,0.0006,0.0017,0.036,0.0084,0.0021,0.017,0.01,0.001,0.08
1485,＜畜肉類＞うし　［乳用肥育牛肉］　かたロース　皮下脂肪なし　生　,0.165,0.252,0.002,0.07,0.0006,0.0017,0.037,0.0085,0.0022,0.017,0.01,0.001,0.08
1486,＜畜肉類＞うし　［乳用肥育牛肉］　かたロース　赤肉　生　,0.191,0.139,0.002,0.05,0.0007,0.002,0.041,0.0097,0.0025,0.02,0.01,0.001,0.06
1487,＜畜肉類＞うし　［乳用肥育牛肉］　リブロース　脂身つき　生　,0.141,0.371,0.002,0.13,0.0005,0.0012,0.04,0.0064,0.0022,0.01,0.01,0.001,0.1
1488,＜畜肉類＞うし　［乳用肥育牛肉］　リブロース　脂身つき　焼き　,0.204,0.45,0.003,0.14,0.0007,0.0017,0.051,0.0058,0.0025,0.014,0.01,0.001,0.12
1489,＜畜肉類＞うし　［乳用肥育牛肉］　リブロース　脂身つき　ゆで　,0.172,0.43,0.003,0.14,0.0004,0.0011,0.032,0.0038,0.0017,0.01,0,0.001,0.12
1490,＜畜肉類＞うし　［乳用肥育牛肉］　リブロース　皮下脂肪なし　生　,0.15,0.334,0.002,0.12,0.0005,0.0013,0.042,0.0067,0.0023,0.011,0.01,0.001,0.09
1491,＜畜肉類＞うし　［乳用肥育牛肉］　リブロース　赤肉　生　,0.188,0.178,0.003,0.1,0.0006,0.0017,0.052,0.0081,0.0029,0.013,0.02,0.002,0.07
1492,＜畜肉類＞うし　［乳用肥育牛肉］　リブロース　脂身　生　,0.037,0.805,0,0.18,0.0002,0.0002,0.013,0.0026,0.0005,0.004,0.01,0,0.17
1493,＜畜肉類＞うし　［乳用肥育牛肉］　サーロイン　脂身つき　生　,0.165,0.279,0.004,0.08,0.0006,0.001,0.053,0.0066,0.0038,0.008,0.01,0,0.07
1494,＜畜肉類＞うし　［乳用肥育牛肉］　サーロイン　皮下脂肪なし　生　,0.184,0.202,0.005,0.07,0.0006,0.0011,0.059,0.0072,0.0043,0.008,0.01,0,0.06
1495,＜畜肉類＞うし　［乳用肥育牛肉］　サーロイン　赤肉　生　,0.211,0.091,0.006,0.05,0.0007,0.0012,0.067,0.008,0.005,0.009,0.02,0,0.04
1496,＜畜肉類＞うし　［乳用肥育牛肉］　ばら　脂身つき　生　,0.128,0.394,0.003,0.13,0.0005,0.0012,0.032,0.006,0.0021,0.019,0.01,0,0.11
1497,＜畜肉類＞うし　［乳用肥育牛肉］　ばら　脂身つき　焼き　,0.159,0.442,0.003,0.12,0.0006,0.0014,0.04,0.006,0.0026,0.021,Tr,0,0.13
1498,＜畜肉類＞うし　［乳用肥育牛肉］　もも　脂身つき　生　,0.195,0.133,0.004,0.03,0.0008,0.002,0.049,0.0102,0.0032,0.012,0.01,0,0.05
1499,＜畜肉類＞うし　［乳用肥育牛肉］　もも　皮下脂肪なし　生　,0.205,0.099,0.004,0.02,0.0008,0.0021,0.051,0.0106,0.0033,0.012,0.01,0,0.04
1500,＜畜肉類＞うし　［乳用肥育牛肉］　もも　皮下脂肪なし　焼き　,0.28,0.132,0.006,0,0.001,0.0027,0.076,0.0108,0.0039,0.019,0.01,0,0.06
1501,＜畜肉類＞うし　［乳用肥育牛肉］　もも　皮下脂肪なし　ゆで　,0.284,0.138,0.006,0,0.0007,0.0023,0.041,0.0078,0.004,0.015,0,0,0.07
1502,＜畜肉類＞うし　［乳用肥育牛肉］　もも　赤肉　生　,0.219,0.049,0.004,0.01,0.0009,0.0022,0.054,0.0112,0.0035,0.013,0.01,0,0.02
1503,＜畜肉類＞うし　［乳用肥育牛肉］　もも　脂身　生　,0.051,0.641,0.002,0.17,0.0003,0.0003,0.019,0.0043,0.0011,0.004,0.01,0,0.23
1504,＜畜肉類＞うし　［乳用肥育牛肉］　そともも　脂身つき　生　,0.182,0.163,0.006,0.05,0.0008,0.0017,0.044,0.0091,0.0034,0.016,0.01,0,0.08
1505,＜畜肉類＞うし　［乳用肥育牛肉］　そともも　皮下脂肪なし　生　,0.196,0.111,0.006,0.04,0.0009,0.0019,0.046,0.0096,0.0037,0.017,0.01,0,0.06
1506,＜畜肉類＞うし　［乳用肥育牛肉］　そともも　赤肉　生　,0.213,0.05,0.007,0.02,0.0009,0.0021,0.05,0.0102,0.004,0.019,0.01,0,0.05
1507,＜畜肉類＞うし　［乳用肥育牛肉］　ランプ　脂身つき　生　,0.186,0.178,0.006,0.06,0.0008,0.0019,0.037,0.0093,0.003,0.016,0.01,0,0.08
1508,＜畜肉類＞うし　［乳用肥育牛肉］　ランプ　皮下脂肪なし　生　,0.197,0.139,0.006,0.05,0.0009,0.002,0.039,0.0098,0.0031,0.017,0.01,0,0.06
