id,name,protein,fat,carbohydrate,vitaminA,vitaminB1,vitaminB2,vitaminB3,vitaminB5,vitaminB6,vitaminB12,vitaminC,vitaminD,vitaminK
1032,コーヒー牛乳　　,2.2,2,7.2,5,0.02,0.09,0.1,0.27,Tr,0.1,Tr,Tr,1
1033,フルーツ牛乳　　,1.2,0.2,9.9,0,0.01,0.06,0.1,0.15,Tr,0.1,Tr,Tr,Tr
1034,全粉乳　　　,25.5,26.2,39.3,180,0.25,1.1,0.8,3.59,0.13,1.6,5,0.2,8
1035,脱脂粉乳　　　,34,1,53.3,6,0.3,1.6,1.1,4.17,0.27,1.8,5,Tr,Tr
1036,乳児用調製粉乳　　　,12.4,26.8,55.9,560,0.41,0.72,5.4,2.2,0.35,1.6,53,9.3,24
1037,無糖練乳　　　,6.8,7.9,11.2,50,0.06,0.35,0.2,1.1,0.01,0.1,Tr,Tr,3
1038,加糖練乳　　　,7.7,8.5,56,120,0.08,0.37,0.3,1.29,0.02,0.7,2,0.1,0
1039,クリーム　乳脂肪　　,2,45,3.1,390,0.02,0.09,Tr,0.13,Tr,0.2,Tr,0.5,14
1040,クリーム　乳脂肪 ・ 植物性脂肪　　,4.4,42.1,3,200,0.01,0.07,Tr,0.09,Tr,0.1,Tr,0.3,8
1041,クリーム　植物性脂肪　　,6.8,39.2,2.9,9,0,0.05,0,0.05,0,0,0,0,2
1042,ホイップクリーム　乳脂肪　　,1.8,40.7,12.9,350,0.02,0.08,Tr,0.12,Tr,0.2,Tr,0.5,13
1043,ホイップクリーム　乳脂肪・植物性脂肪　　,4,38.4,12.9,180,0.01,0.06,(Tr),0.08,(Tr),0.1,(Tr),0.2,7
1044,ホイップクリーム　植物性脂肪　　,6.3,36.1,12.9,9,0,0.05,0,0.05,0,0,0,0,2
1045,コーヒーホワイトナー　液状　乳脂肪　　,5.2,18.3,5.5,150,0.01,0.05,0.1,0.07,0.01,0.1,Tr,0.2,5
1046,コーヒーホワイトナー　液状　乳脂肪・植物性脂肪　　,4.8,21.6,3.7,77,0.01,0.04,0.1,0.05,0.01,0.1,Tr,0.1,3
1047,コーヒーホワイトナー　液状　植物性脂肪　　,4.3,24.8,1.8,3,0,0.03,0,0.03,0,0,Tr,0,1
1048,コーヒーホワイトナー　粉末状　乳脂肪　　,7.7,27.6,60.1,320,0.02,0.65,0.1,0.25,0.03,0.2,0,0.2,6
1049,コーヒーホワイトナー　粉末状　植物性脂肪　　,2.8,38.3,53.1,0,0,0.01,0,0,0,0,0,0,0
1050,ヨーグルト　全脂無糖　　,3.6,3,4.9,33,0.04,0.14,0.1,0.49,0.04,0.1,1,0,1
1051,ヨーグルト　低脂肪無糖　　,3.7,1,5.2,-,0.04,0.19,0.1,0.41,0.04,0.1,2,0,0
1052,ヨーグルト　無脂肪無糖　　,4,0.3,5.7,3,0.04,0.17,0.1,0.35,0.04,0.2,1,0,0
1053,ヨーグルト　脱脂加糖　　,4.3,0.2,11.9,0,0.03,0.15,0.1,0.44,0.02,0.3,Tr,Tr,Tr
1054,ヨーグルト　ドリンクタイプ　加糖　,2.9,0.5,12.2,5,0.01,0.12,0.1,0.3,0.03,0.2,Tr,Tr,Tr
1055,乳酸菌飲料　乳製品　　,1.1,0.1,16.4,0,0.01,0.05,Tr,0.11,Tr,Tr,Tr,0,Tr
1056,乳酸菌飲料　殺菌乳製品　　,1.5,0.1,52.6,0,0.02,0.08,0.1,0.09,Tr,Tr,0,Tr,Tr
1057,乳酸菌飲料　非乳製品　　,0.4,0,14,0,Tr,Tr,Tr,0.04,Tr,Tr,0,Tr,Tr
1058,エダムチーズ　　,28.9,25,1.4,250,0.04,0.42,0.1,0.17,0.06,2.8,0,0.2,14
1059,エメンタールチーズ　　,27.3,33.6,1.6,220,0.02,0.48,0.1,0.72,0.07,1,0,0.1,8
1060,カテージチーズ　　,13.3,4.5,1.9,37,0.02,0.15,0.1,0.48,0.03,1,0,0,2
1061,カマンベールチーズ　　,19.1,24.7,0.9,240,0.03,0.48,0.7,0.49,0.08,1.3,0,0.2,1
1062,クリームチーズ　　,8.2,33,2.3,250,0.03,0.22,0.1,0.42,0.03,0.1,0,0.2,12
1063,ゴーダチーズ　　,25.8,29,1.4,270,0.03,0.33,0.1,0.32,0.05,1.9,0,0,12
1064,チェダーチーズ　　,25.7,33.8,1.4,330,0.04,0.45,0.1,0.43,0.07,1.9,0,0,12
1065,パルメザンチーズ　　,44,30.8,1.9,240,0.05,0.68,0.1,0.5,0.05,2.5,0,0.2,15
1066,ブルーチーズ　　,18.8,29,1,280,0.03,0.42,0.8,1.22,0.15,1.1,0,0.3,11
1067,マスカルポーネチーズ　　,4.4,28.2,4.3,390,0.03,0.17,0.1,0.31,0.03,0.2,0,0.2,10
1068,モッツァレラチーズ　　,18.4,19.9,4.2,-,0.01,0.19,Tr,0.06,0.02,1.6,-,0.2,6
1069,やぎチーズ　　,20.6,21.7,2.7,290,0.09,0.88,1.4,1.16,0.23,0.3,-,0.3,10
1070,リコッタチーズ　　,7.1,11.5,6.7,-,0.04,0.21,0.1,0.52,0.06,0.2,-,0,3
1071,プロセスチーズ　　　,22.7,26,1.3,260,0.03,0.38,0.1,0.14,0.01,3.2,0,Tr,2
1072,チーズスプレッド　　　,15.9,25.7,0.6,190,0.02,0.35,Tr,0.16,0.03,0.5,0,0.3,6
1073,アイスクリーム　高脂肪　　,3.5,12,22.4,100,0.06,0.18,0.1,0.72,0.03,0.4,Tr,0.1,5
1074,アイスクリーム　普通脂肪　　,3.9,8,23.2,58,0.06,0.2,0.1,0.5,0.02,0.2,Tr,0.1,3
1075,アイスミルク　　　,3.4,6.4,23.9,22,0.03,0.14,0.1,0.43,0.02,0.3,Tr,0.1,1
1076,ラクトアイス　普通脂肪　　,3.1,13.6,22.2,10,0.03,0.15,0.4,0.51,0.01,0.2,Tr,Tr,1
1077,ラクトアイス　低脂肪　　,1.8,2,20.6,0,0.02,0.12,Tr,0.15,0.01,0.1,0,Tr,1
1078,ソフトクリーム　　　,3.8,5.6,20.1,18,0.05,0.22,0.1,0.58,0.01,0.2,0,0.1,2
1079,カゼイン　　　,86.2,1.5,0,(Tr),Tr,Tr,Tr,0.17,0.01,2.3,0,Tr,Tr
1080,シャーベット　　　,0.9,1,28.7,0,0.04,0.05,0.2,0.04,Tr,Tr,0,Tr,1
1081,チーズホエーパウダー　　　,12.5,1.2,77,12,0.22,2.35,1.4,5.95,0.25,3.4,3,Tr,Tr
1082,人乳　　　　,1.1,3.5,7.2,46,0.01,0.03,0.2,0.5,Tr,Tr,5,0.3,1
1083,やぎ乳　　　　,3.1,3.6,4.5,36,0.04,0.14,0.3,0.39,0.04,0,1,0,2
1084,あまに油　,0,100,0,1,0,0,0,-,-,-,0,0,11
1085,えごま油　,0,100,0,2,0,0,0,-,-,-,0,0,5
1086,オリーブ油　　　,0,100,0,15,0,0,0,0,0,0,0,0,42
1087,ごま油　　　,0,100,0,0,0,0,0.1,0,0,0,0,0,5
1088,米ぬか油　　　,0,100,0,0,0,0,0,0,0,0,0,0,36
1089,サフラワー油,0,100,0,0,0,0,0,0,0,0,0,0,10
1090,大豆油　　　,0,100,0,0,0,0,0,0,0,0,0,0,210
1091,調合油　　　,0,100,0,0,0,0,0,0,0,0,0,0,170
1092,とうもろこし油　　　,0,100,0,0,0,0,0,0,0,0,0,0,5
1093,なたね油　　　,0,100,0,0,0,0,0,0,0,0,0,0,120
1094,パーム油　　　,0,100,0,0,0,0,0,0,0,0,0,0,4
1095,パーム核油　　　,0,100,0,0,0,0,0,0,0,0,0,0,Tr
1096,ひまわり油,0,100,0,0,0,0,0,0,0,0,0,0,11
1097,ぶどう油　　　,0,100,0,Tr,0,0,0,0,0,0,0,0,190
1098,綿実油　　　,0,100,0,0,0,0,0,0,0,0,0,0,29
1099,やし油　　　,0,100,0,0,0,0,0,0,0,0,0,0,Tr
1100,落花生油　　　,0,100,0,0,0,0,0,0,0,0,0,0,4
1101,牛脂　　　,0.2,99.8,0,85,0,0,0,-,-,-,0,0,26
1102,ラード　　　,0,100,0,0,0,0,0,-,-,-,0,0.2,7
1103,有塩バター　　　,0.6,81,0.2,520,0.01,0.03,0,0.06,Tr,0.1,0,0.6,17
1104,食塩不使用バター　　　,0.5,83,0.2,790,0,0.03,Tr,0.08,Tr,0.1,0,0.7,24
1105,発酵バター　　　,0.6,80,4.4,780,0,0.02,0,0,0,0.1,0,0.7,30
1106,ソフトタイプマーガリン,0.4,83.1,0.4,24,0.01,0.03,Tr,Tr,0,0,0,11.2,53
1107,ソフトタイプマーガリン,0.3,84.3,0.1,24,0.01,0.03,Tr,Tr,0,0,0,11.2,53
1108,ファットスプレッド　　　,0.2,69.1,0,31,0.02,0.02,Tr,Tr,0,0,0,1.1,71
1109,ショートニング　,0,99.9,0,0,0,0,0,0,0,0,0,0.1,6
1110,甘納豆　あずき　　　,5.6,0.6,67.1,Tr,0.01,0.03,0.2,-,0.09,-,0,-,7
1111,甘納豆　いんげんまめ　　　,5.5,1.1,67.6,Tr,Tr,0.04,0.2,-,0.07,-,1,-,3
1112,甘納豆　えんどう　　　,5.2,1,70.1,4,0.02,0.04,0.2,-,0.04,-,Tr,-,7
1113,今川焼　　　　,4.5,1,48.5,8,0.03,0.04,0.2,0.22,0.01,0.1,0,0.2,2
1114,ういろう　　　　,1.1,0.2,44.1,0,0.02,Tr,0.2,0.11,0.02,0,0,0,0
1115,うぐいすもち　　　　,3.6,0.4,55.7,0,0.02,0.02,0.2,0.16,0.01,0,0,0,2
1116,かしわもち　　　　,4,0.4,46.7,0,0.03,0.02,0.4,0.21,0.03,0,0,0,2
1117,カステラ　　　　,6.2,4.6,63.2,47,0.03,0.42,0.2,0.66,0.03,0.3,0,Tr,4
1118,かのこ　　　　,4.8,0.4,60.4,Tr,0.01,0.03,0.1,0.02,0.04,0,0,0,5
1119,かるかん　　　　,2.1,0.3,54.7,Tr,0.05,0.01,0.3,0.29,0.04,0,1,0,0
1120,きび団子　　　　,1.7,0.3,73.5,0,0.02,0.01,0.2,0.22,0.02,0,0,0,0
1121,ぎゅうひ　　　　,1.3,0.2,62.5,0,0.01,Tr,0.1,0,Tr,0,0,0,0
1122,きりざんしょ　　　　,2.1,0.3,59.3,0,0.03,0.01,0.4,0.22,0.04,0,0,0,0
1123,きんぎょく糖　　　　,Tr,Tr,72,0,0,0,0,0,0,0,0,0,0
1124,きんつば　　　　,6,0.7,58.6,0,0.03,0.03,0.1,0.21,0.03,0,0,0,6
1125,草もち　　　　,4.2,0.4,52.1,14,0.03,0.02,0.4,0.21,0.04,0,Tr,0,13
1126,くし団子　あん　　　,3.8,0.4,45.5,0,0.04,0.01,0.5,0.27,0.05,0,0,0,1
1127,くし団子　みたらし　　,3.1,0.4,45.2,0,0.04,0.02,0.7,0.33,0.06,Tr,0,0,0
1128,くずもち　　,0.1,0.1,22.5,0,0,0,0,0,0,0,0,0,0
1129,げっぺい　　　　,5.2,8.7,64.5,0,0.06,0.03,0.3,0.2,0.03,0,0,0,2
1130,五平もち　,3,0.5,41,0,0.02,0.02,0.3,0.21,0.02,0,0,0,1
1131,桜もち　　,4.5,0.4,54.3,0,0.02,0.02,0.1,0.1,Tr,0,0,0,2
1132,笹だんご　　　　,3.9,0.5,54.7,28,0.06,0.02,0.4,0.24,0.04,0,Tr,-,22
1133,大福もち　　　　,4.8,0.5,52.8,0,0.03,0.02,0.2,0.25,0.02,0,0,0,2
1134,ちまき　　　　,1.3,0.2,36.4,0,0.02,Tr,0.3,0.14,0.02,0,0,0,0
1135,ちゃつう　　　　,6.2,4.1,66.5,Tr,0.08,0.05,0.4,0.1,0.05,0,Tr,0,4
1136,どら焼　　　　,6.6,2.5,58.7,28,0.04,0.1,0.2,0.46,0.03,0.2,0,0.6,5
1137,生八つ橋　あん入り　　　　,4.5,0.4,64.3,0,0.02,0.02,0.3,0.18,0.03,0,0,0,3
1138,ねりきり　　　　,5.3,0.3,60.1,0,0.01,0.03,0.1,0.04,0,0,0,0,4
1139,カステラまんじゅう　　　,6.6,1.6,63.4,15,0.04,0.07,0.2,0.28,0.01,0.1,0,0.3,4
1140,くずまんじゅう　　　,3.1,0.2,51.4,0,0.01,0.02,Tr,0.02,0,0,0,0,2
1141,くりまんじゅう　　　,6,1.3,68.2,12,0.03,0.06,0.2,0.24,0.01,0.1,0,0.2,4
1142,とうまんじゅう　　　,6.2,2.1,63.4,23,0.03,0.09,0.1,0.33,0.02,0.1,0,0.5,4
1143,蒸しまんじゅう　　　,4.9,0.4,59.2,0,0.03,0.02,0.1,0.11,Tr,0,0,0,3
1144,あんまん　　,6.1,5.7,51.1,0,0.08,0.03,0.5,0.26,0.04,0,Tr,0,2
1145,肉まん　　,10,5.1,43.5,3,0.23,0.1,2,0.8,0.16,0.1,7,0.1,9
1146,もなか　　　　,4.8,0.4,65.6,0,0.02,0.02,0.1,0.11,0.01,0,0,0,3
1147,ゆべし　　　　,2.4,3.5,71.2,Tr,0.03,0.02,0.4,0.2,0.06,0,2,0,Tr
1148,練りようかん　　　,3.6,0.2,70,0,0.01,0.02,Tr,0.03,0,0,0,0,3
1149,水ようかん　　　,2.6,0.1,40,0,Tr,0.01,Tr,0.02,0,0,0,0,2
1150,蒸しようかん　　　,4.4,0.3,55.4,0,0.01,0.02,0.1,0.06,Tr,0,0,0,3
1151,あめ玉　　　　,0,0,97.5,0,0,0,0,0,0,0,0,0,0
1152,芋かりんとう　　　　,1.4,20.5,71.3,3,0.13,0.05,0.9,1.03,0.3,0,33,0,35
1153,おこし　　　　,3.8,0.8,90.1,0,0.02,0.01,0.2,0.12,0.02,0,0,0,1
1154,おのろけ豆　　　　,11.7,13.5,69.8,Tr,0.13,0.04,5.4,1.09,0.21,0,0,0,0
1155,かりんとう　黒　　　,7.6,11.6,76.3,0,0.1,0.05,1,0.84,0.21,0,0,Tr,18
1156,かりんとう　白　　　,9.7,11.2,76.2,0,0.12,0.05,1.1,0.72,0.07,0,0,Tr,17
1157,ごかぼう　　　　,10.7,6.4,71.6,0,0.03,0.06,0.6,0.22,0.09,0,Tr,0,7
1158,磯部せんべい　　　,4.3,0.8,89.3,0,0.06,0.02,0.3,0.27,0.02,0,0,0,0
1159,かわらせんべい　　　,7.5,3.5,84,45,0.04,0.1,0.6,0.7,0.04,-,0,-,-
1160,巻きせんべい　　　,4.3,1.4,90.3,12,0.05,0.05,0.2,0.33,0.02,0.1,0,0.2,1
1161,南部せんべい　ごま入り　　,11.2,10.8,72.3,Tr,0.27,0.08,1.5,0.59,0.14,0,0,0,1
1162,南部せんべい　落花生入り　　,11.7,9.6,73.8,0,0.25,0.05,3.5,0.91,0.11,0,0,0,Tr
1163,しおがま　　　　,2.7,0.3,85.4,43,0.02,0.02,0.2,0.12,0.02,0,1,0,33
1164,ひなあられ　　,7.7,3.1,84.6,0,0.04,0.08,0.3,1.02,0.09,Tr,0,0,0
1165,揚げせんべい　　　,5.7,17.5,71.2,0,0.08,0.02,1.2,0.61,0.11,0,0,0,28
1166,甘辛せんべい　　　,6.7,0.9,86.3,0,0.09,0.03,1.4,0.69,0.13,0,0,0,0
1167,あられ　　　,7.9,1.4,84.2,0,0.09,0.05,1,1,0.09,Tr,0,0,0
1168,しょうゆせんべい　　　,7.8,1,83.1,0,0.02,0.03,0.6,0.26,0.05,0,0,-,0
1169,ボーロ　小粒　　　,2.5,2.2,90.4,29,0.01,0.09,Tr,0.29,0.02,0.2,0,0.6,3
1170,そばボーロ　　　,7.7,3.4,86.1,34,0.12,0.13,0.8,0.74,0.07,0.2,0,0.7,3
1171,松風　　　　,4,0.7,89.7,0,0.05,0.02,0.3,0.26,0.01,0,0,0,0
1172,みしま豆　　　　,12.4,8.7,75.6,Tr,0.02,0.08,0.7,0.23,0.11,0,Tr,0,9
1173,八つ橋　　　　,3.3,0.5,94.2,0,0.04,0.01,0.7,0.36,0.07,0,0,0,0
1174,らくがん　　　,2.4,0.2,94.3,0,0.01,Tr,0.1,0.07,0.01,0,0,0,0
1175,麦らくがん　　　,4.7,1.8,90.4,0,0.03,0.04,2.7,0.11,0.03,0,0,0,0
1176,もろこしらくがん　　　,7.3,0.3,89.3,0,0.01,0.01,0.3,0.09,0.01,0,0,0,1
1177,揚げパン　　　　,8.7,18.7,43.5,2,0.18,0.13,1.2,0.32,0.05,0.1,0,0,0
1178,あんパン　　　　,7.9,5.3,50.2,1,0.06,0.05,0.8,0.35,0.02,0,0,0,2
1179,カレーパン,6.6,18.3,32.3,34,0.11,0.15,1.1,0.26,0.05,0.1,0,0,8
1180,クリームパン　　　　,10.3,10.9,41.4,48,0.09,0.18,0.8,0.87,0.04,0.3,0,0.9,4
1181,ジャムパン　　　　,6.6,5.8,54.5,1,0.07,0.04,0.9,0.42,0.03,0,3,0,0
1182,チョココロネ　　　　,7.1,15.3,42.8,14,0.08,0.11,0.8,0.59,0.03,-,Tr,1.1,5
1183,チョコパン　,5.5,18.7,39.5,21,0.06,0.14,0.5,0.57,0.03,-,Tr,1.7,8
1184,メロンパン　　　　,8,10.5,59.9,40,0.09,0.1,1,0.38,0.05,0.1,0,0.2,3
1185,シュークリーム　　　　,6,11.3,25.6,120,0.07,0.19,0.1,1.03,0.06,0.6,1,1.1,8
1186,スポンジケーキ　　　　,8.1,5.6,53.8,50,0.03,0.12,0.2,0.81,0.02,0.1,0,0.2,0
1187,ショートケーキ　　　,7.1,13.8,43.6,82,0.02,0.11,0.2,0.63,0.02,0.1,0,0.2,2
1188,タルト　　　,4.2,13.2,31.4,110,0.05,0.1,0.4,0.53,0.04,0.1,20,0.3,4
1189,ベイクドチーズケーキ　　　,8.5,21.2,23.3,180,0.04,0.24,0.1,0.68,0.04,0.3,2,0.6,10
1190,レアチーズケーキ　　　,5.8,28,22.1,210,0.04,0.15,0.2,0.34,0.03,-,2,-,-
1191,デニッシュペストリー　　　　,7,24.7,41.7,19,0.12,0.12,1.1,0.55,0.05,0.1,0,2.3,12
1192,イーストドーナッツ　　　,7.2,20.2,43.9,7,0.09,0.11,0.7,0.57,0.05,0.1,Tr,0.2,25
1193,ケーキドーナッツ　　　,7.2,11.7,60.2,38,0.07,0.13,0.3,0.65,0.04,0.2,0,0.7,9
1194,パイ皮　　　,7.7,33.7,25.2,0,0.04,0.01,0.5,0.08,0.03,0,0,0.4,17
1195,アップルパイ　　　,4,17.5,32.7,Tr,0.02,0.01,0.3,0.06,0.02,0,1,0.2,9
1196,ミートパイ　　　,9.9,29.9,22,66,0.17,0.06,1.6,0.33,0.11,0.1,1,0.4,16
1197,バターケーキ　　　　,5.8,25.4,47.9,180,0.05,0.13,0.2,0.56,0.03,0.3,0,1,8
1198,ホットケーキ　　　　,7.7,5.4,45.2,43,0.08,0.17,0.3,0.72,0.04,0.3,Tr,0.4,3
1199,ワッフル　カスタードクリーム入り　　　,7.3,7.9,38.1,78,0.08,0.19,0.3,1,0.06,0.5,1,0.9,6
1200,ワッフル　ジャム入り　　　,4.8,4.2,57.3,30,0.05,0.11,0.3,0.52,0.04,0.2,5,0.5,2
1201,カスタードプリン　　　　,5.5,5,14.7,78,0.05,0.26,Tr,0.67,0.04,0.4,0,Tr,4
1202,牛乳寒天　　,1.1,1.3,12.2,13,0.01,0.05,Tr,0.19,0.01,0.1,Tr,0.1,1
1203,ゼリー　オレンジ　　　,2.1,0.1,19.8,4,0.07,0.02,0.3,0.22,0.06,0,40,0,0
1204,ゼリー　コーヒー　　　,1.6,0,10.4,0,0,Tr,0.6,Tr,0,0,0,0,0
1205,ゼリー　ミルク　　　,4.3,3.7,14.4,37,0.04,0.15,0.1,0.54,0.03,0.3,1,0.3,2
1206,ゼリー　ワイン　　　,1.7,0,13.3,0,0,Tr,0,0.01,Tr,0,0,0,0
1207,ババロア　　　　,5.6,12.8,20,110,0.04,0.14,0.1,0.76,0.04,0.5,Tr,0.8,7
1208,ウエハース　　　　,7.6,13.6,75.3,17,0.03,0.08,0.5,0.24,0.02,Tr,0,0,4
1209,オイルスプレークラッカー　　　,8.5,22.5,63.9,0,0.08,0.04,0.8,0.45,0.04,-,0,-,4
1210,ソーダクラッカー　　　,10.4,9.8,74.4,0,0.05,0.04,0.8,0.54,0.04,-,0,-,1
1211,サブレ　　　　,6.1,16.5,73,Tr,0.07,0.08,0.3,0.48,0.03,0.1,0,0.4,3
1212,中華風クッキー　　　　,5.1,29.5,61.9,19,0.06,0.07,0.3,0.41,0.02,0.1,0,0.4,4
1213,ハードビスケット　　　,7.6,10,77.8,18,0.13,0.22,1,0.63,0.06,-,0,Tr,2
1214,ソフトビスケット　　　,5.7,27.6,62.6,150,0.06,0.05,0.6,0.45,0.04,-,0,Tr,6
1215,プレッツェル　　　　,9.9,18.6,68.2,5,0.13,0.11,1.1,0.51,0.06,-,-,-,7
1216,リーフパイ　　　　,5.8,35.6,55.8,0,0.08,0.02,0.4,0.37,0.02,0,0,Tr,2
1217,ロシアケーキ　　　　,5.7,23.6,65.7,1,0.06,0.14,0.5,0.29,0.02,Tr,0,Tr,1
1218,小麦粉あられ　　　　,7.6,19.5,68.8,0,0.1,0.03,0.5,0.48,0.03,0,0,Tr,1
1219,コーンスナック　　　　,5.2,27.1,65.3,11,0.02,0.05,0.7,0.3,0.06,-,0,-,-
1220,ポテトチップス　ポテトチップス　　　,4.7,35.2,54.7,0,0.26,0.06,4.3,0.94,-,-,15,-,-
1221,かわり玉　　　　,0,0,99.5,0,0,0,0,0,0,0,0,0,0
1222,キャラメル　　　　,4,11.7,77.9,110,0.09,0.18,1.1,0.58,0.02,-,0,3,3
1223,ゼリーキャンデー　　　　,0,0,84,0,0,0,0,0.01,0,0,0,0,0
1224,ゼリービーンズ　　　　,0.1,0,90.3,0,Tr,0,0,0.01,0,0,0,0,0
1225,ドロップ　　　　,0,0,98,0,0,0,0,0,0,0,0,0,0
1226,バタースコッチ　　　　,Tr,6.5,91.1,62,0,0,0,0.01,0,0,0,0.1,2
1227,ブリットル　　　　,13.3,26.5,57.3,Tr,0.12,0.05,8.5,1.1,0.23,0,0,Tr,Tr
1228,マシュマロ　　　　,2.2,0,79.3,0,0,0,0,Tr,0,0,0,0,0
1229,ラムネ　,0,0.5,92.2,0,0,0,0,0,0,0,2,0,0
1230,アーモンドチョコレート　　　　,11.4,40.4,43.3,43,0.19,0.64,2.1,1.18,0.1,-,0,0.6,4
1231,カバーリングチョコレート　　　　,7,25.4,63.4,41,0.15,0.27,0.9,1.12,0.08,Tr,0,0.6,0
1232,ホワイトチョコレート　　　　,7.2,39.5,50.9,50,0.08,0.39,0.2,1.05,0.05,-,-,Tr,9
1233,ミルクチョコレート　　　　,6.9,34.1,55.8,66,0.19,0.41,1.2,1.56,0.11,-,0,1,6
1234,マロングラッセ　　　　,1.1,0.3,77.4,1,-,0.03,0.1,-,-,-,0,0,-
1235,板ガム　　　　,0,0,96.9,0,0,0,0,-,-,-,0,0,-
1236,糖衣ガム　　　　,0,0,97.6,0,0,0,0,-,-,-,0,0,-
1237,風船ガム　　　　,0,0,96.7,0,0,0,0,-,-,-,0,0,-
1238,カスタードクリーム　　　　,5.1,7.5,24.9,95,0.06,0.18,0.1,1.03,0.06,0.6,1,1.1,7
1239,しるこ　こしあん　,4.7,0.3,48.7,0,0.01,0.02,Tr,0.03,0,0,0,0,3
1240,しるこ　つぶしあん　,4.2,0.5,40.5,0,0.02,0.02,0.1,0.14,0.02,0,0,0,5
1241,清酒　普通酒　　,0.4,Tr,4.9,0,Tr,0,0,0,0.07,0,0,0,0
1242,清酒　純米酒　　,0.4,Tr,3.6,0,Tr,0,0,0.02,0.12,0,0,0,0
1243,清酒　本醸造酒　　,0.4,0,4.5,0,Tr,0,0,0,0.09,0,0,0,0
1244,清酒　吟醸酒　　,0.3,0,3.6,0,0,0,0,0.06,0.12,0,0,0,0
1245,清酒　純米吟醸酒　　,0.4,0,4.1,0,0,0,0,0.06,0.14,0,0,0,0
1246,ビール　淡色　　,0.3,0,3.1,0,0,0.02,0.8,0.08,0.05,0.1,0,0,0
1247,ビール　黒　　,0.4,Tr,3.6,0,0,0.04,1,0.04,0.07,Tr,0,0,0
1248,ビール　スタウト　　,0.5,Tr,4.9,0,0,0.05,1,0.12,0.06,Tr,0,0,0
1249,発泡酒　　　,0.1,0,3.6,0,0,0.01,0.3,0.1,0.01,0,0,0,0
1250,ぶどう酒　白　　,0.1,Tr,2,0,0,0,0.1,0.07,0.02,0,0,0,0
1251,ぶどう酒　赤　　,0.2,Tr,1.5,0,0,0.01,0.1,0.07,0.03,0,0,0,0
1252,ぶどう酒　ロゼ　　,0.1,Tr,4,0,0,0,0.1,0,0.02,0,0,0,0
1253,紹興酒　　　　,1.7,Tr,5.1,0,Tr,0.03,0.6,0.19,0.03,Tr,0,0,0
1254,連続式蒸留しょうちゅう　　,0,0,0,0,0,0,0,0,0,0,0,0,0
1255,単式蒸留しょうちゅう　　,0,0,0,0,0,0,0,0,0,0,0,0,0
1256,ウイスキー　　　,0,0,0,0,0,0,0,0,0,0,0,0,0
1257,ブランデー　　　,0,0,0,0,0,0,0,0,0,0,0,0,0
1258,ウオッカ　　　,0,0,Tr,0,0,0,0,0,0,0,0,0,0
1259,ジン　　　,0,Tr,0.1,0,0,0,0,0,0,0,0,0,0
1260,ラム　　　,0,Tr,0.1,0,0,0,0,0,0,0,0,0,0
1261,マオタイ酒　　　,0,0,0,0,0,0,0,0,0,0,0,0,0
1262,梅酒　　　,0.1,Tr,20.7,0,0,0.01,Tr,0,0.01,0,0,-,-
1263,合成清酒　　　,0.1,0,5.3,0,0,0,0,0,0.01,0,0,-,-
1264,白酒　　　,1.9,Tr,48.1,0,0.02,0.01,0.1,0.1,0.02,0,1,-,-
1265,みりん　本みりん　　,0.3,Tr,43.2,0,Tr,0,Tr,0,0.01,0,0,-,-
1266,みりん　本直し　　,0.1,Tr,14.4,0,0,0,0,0,0,0,0,-,-
1267,薬味酒　　　,Tr,Tr,26.8,0,0,0,0.1,0,0.01,0,0,-,-
1268,キュラソー　　　,Tr,Tr,26.4,0,0,0,0,0,0,0,0,-,-
1269,スイートワイン　　　,0.1,0,13.4,0,0,Tr,Tr,0,0.01,0,0,-,-
1270,ペパーミント　　　,0,0,37.6,0,0,0,0,0,0,0,0,-,-
1271,ベルモット　甘口タイプ　　,0.1,0,16.4,-,0,0,0.1,0.06,Tr,0,0,-,-
1272,ベルモット　辛口タイプ　　,0.1,0,3.7,-,0,0,0.1,0,Tr,0,0,-,-
1273,玉露茶,29.1,4.1,43.9,1800,0.3,1.16,6,4.1,0.69,0,110,0,4000
1274,抹茶　　,29.6,5.3,39.5,2400,0.6,1.35,4,3.7,0.96,0,60,0,2900
1275,せん茶,24.5,4.7,47.7,1100,0.36,1.43,4.1,3.1,0.46,0,260,0,1400
1276,紅茶,20.3,2.5,51.7,75,0.1,0.8,10,2,0.28,0,0,0,1500
1277,コーヒー　インスタントコーヒー　　,14.7,0.3,56.5,0,0.02,0.14,47,0,0.01,0.1,0,0,Tr
1278,コーヒー　加糖　　,0.7,0.3,8.2,0,0.01,0.04,0.3,0.11,Tr,-,0,-,0
1279,ココア　ピュアココア　　,18.5,21.6,42.4,3,0.16,0.22,2.3,0.85,0.08,0,0,0,2
1280,ココア　ミルクココア　　,7.4,6.8,80.4,8,0.07,0.42,0.3,0.9,0.07,-,0,-,0
1281,青汁　ケール　,13.8,4.4,70.2,860,0.31,0.8,6,1.31,0.75,0,1100,0,1500
1282,甘酒　　　,1.7,0.1,18.3,0,0.01,0.03,0.2,0,0.02,-,0,0,0
1283,昆布茶　　　,5.7,0.4,42.3,1,0.02,0.06,0.1,0,Tr,-,0,0,15
1284,スポーツドリンク　　　,0,Tr,5.1,0,0,0,0.8,Tr,0.12,0,Tr,0,0
