id,name,protein,fat,carbohydrate,vitaminA,vitaminB1,vitaminB2,vitaminB3,vitaminB5,vitaminB6,vitaminB12,vitaminC,vitaminD,vitaminK
1320,＜魚類＞むつ　水煮　　　,22.2,8.4,Tr,11,0.04,0.16,2.8,0.25,0.13,2.5,Tr,3.6,0
1321,＜魚類＞めじな　生　　　,19.4,4.5,0.1,55,0.05,0.38,2.7,0.44,0.16,1.8,0,1,0
1322,＜魚類＞めばる　生　　　,18.1,3.5,Tr,11,0.07,0.17,1.6,0.37,0.11,1.5,2,1,0
1323,＜魚類＞メルルーサ　生　　　,17,0.6,Tr,5,0.09,0.04,1,0.32,0.07,0.8,Tr,1,0
1324,＜魚類＞やつめうなぎ　生　　　,15.8,21.8,0.2,8200,0.25,0.85,3,1.18,0.2,4.9,2,3,0
1325,＜魚類＞やつめうなぎ　干しやつめ　　　,50.3,31.2,0.5,1900,0.33,1.69,7,5.76,0.14,54.8,0,12,0
1326,＜魚類＞やまめ　養殖　生　　　,18.4,4.3,0.3,15,0.15,0.16,3.8,1.48,0.22,6.6,3,8,0
1327,＜魚類＞わかさぎ　生　　　,14.4,1.7,0.1,99,0.01,0.14,1.6,0.51,0.17,7.9,1,2,Tr
1328,＜魚類＞わかさぎ　つくだ煮　　　,28.7,5.5,38.2,460,0.24,0.32,3.4,0.77,0.06,9.4,Tr,8,0
1329,＜魚類＞わかさぎ　あめ煮　　　,26.3,5.1,40.4,420,0.28,0.35,3.6,0,0.06,11.3,0,9,0
1330,＜貝類＞あかがい　生　　　,13.5,0.3,3.5,35,0.2,0.2,2.5,1.02,0.1,59.2,2,0,1
1331,＜貝類＞あげまき　生　　　,8.1,0.6,2,27,0.3,0.14,1.3,0.37,0.04,59.4,1,1,0
1332,＜貝類＞あさり　生　　　,6,0.3,0.4,4,0.02,0.16,1.4,0.39,0.04,52.4,1,0,Tr
1333,＜貝類＞あさり　つくだ煮　　　,20.8,2.4,30.1,43,0.02,0.18,1.1,0.4,0.09,14.5,0,0,4
1334,＜貝類＞あさり　缶詰　水煮　　,20.3,2.2,1.9,6,Tr,0.09,0.8,0,0.01,63.8,0,0,3
1335,＜貝類＞あさり　缶詰　味付け　　,16.6,1.9,11.5,6,Tr,0.06,1.2,0,0.01,36.1,0,0,4
1336,＜貝類＞あわび　生　　　,12.7,0.3,4,1,0.1,0.09,1,1.9,0.02,0.4,1,0,23
1337,＜貝類＞あわび　干し　　　,38,1.6,23.8,4,0.36,0.11,3.3,0.71,0.05,2.4,Tr,0,3
1338,＜貝類＞あわび　塩辛　　　,14.8,3.9,1.4,58,0.2,0.7,1.5,1.13,0.1,12.1,0,0,92
1339,＜貝類＞あわび　水煮缶詰　　　,19.4,0.4,1,Tr,0.04,0.04,1,0.23,0.02,0.7,0,0,0
1340,＜貝類＞いがい　生　　　,10.3,1.4,3.2,34,0.01,0.37,1.4,0.63,0.02,10.3,5,0,Tr
1341,＜貝類＞いたやがい　養殖　生　　　,10.8,0.8,1.5,6,0,0.2,1.4,0.24,0.07,13.1,Tr,0,0
1342,＜貝類＞エスカルゴ　　水煮缶詰　　　,16.5,1,0.8,0,0,0.09,0,0,0,0.6,0,0,5
1343,＜貝類＞かき　養殖　生　　　,6.6,1.4,4.7,22,0.04,0.14,1.4,0.59,0.08,28.1,3,0,0
1344,＜貝類＞かき　養殖　水煮　　　,9.5,2.2,7.4,43,0.04,0.14,1.3,0.26,0.06,20.3,2,0,0
1345,＜貝類＞かき　くん製油漬缶詰　　　,12.5,22.6,11.2,2,0.05,0.09,1.6,0.56,0.02,32.2,0,0,0
1346,＜貝類＞さざえ　生　　　,19.4,0.4,0.8,31,0.04,0.09,1.7,0.24,0.05,1.3,1,0,3
1347,＜貝類＞さざえ　焼き　　　,21.3,0.4,0.9,44,0.04,0.1,1.5,0.3,0.06,1.1,1,0,2
1348,＜貝類＞さるぼう　味付け缶詰　　　,15.9,2.2,12.9,8,0.01,0.07,1.6,0.19,0.04,24.9,0,0,0
1349,＜貝類＞しじみ　生　　　,7.5,1.4,4.5,33,0.02,0.44,1.5,0.53,0.1,68.4,2,0.2,2
1350,＜貝類＞しじみ　水煮　　　,15.4,2.7,5.5,76,0.02,0.57,1.5,0.35,0.04,81.6,1,0.6,5
1351,＜貝類＞たいらがい　貝柱　生　　　,21.8,0.2,1.5,Tr,0.01,0.09,1.5,0.51,0.06,-,2,0,0
1352,＜貝類＞たにし　生　　　,13,1.1,3.6,95,0.11,0.32,2,0.52,0.05,17.8,Tr,0,1
1353,＜貝類＞つぶ　生　　　,17.8,0.2,2.3,2,Tr,0.12,0.9,0.59,0.11,6.5,Tr,0,0
1354,＜貝類＞とこぶし　生　　　,16,0.4,3,5,0.15,0.14,1.7,1.57,0.07,3.2,1,0,0
1355,＜貝類＞とりがい　斧足　生　　　,12.9,0.3,6.9,Tr,0.16,0.06,1.7,1.1,0.04,10.1,1,0,0
1356,＜貝類＞ばい　生　　　,16.3,0.6,3.1,1,0.03,0.14,1.3,1.02,0.11,4.3,2,0,0
1357,＜貝類＞ばかがい　生　　　,10.9,0.5,2.4,5,0.14,0.06,2.1,0.79,0.08,7.9,1,0,0
1358,＜貝類＞（はまぐり類）　はまぐり　生　　,6.1,0.6,1.8,9,0.08,0.16,1.1,0.37,0.08,28.4,1,0,Tr
1359,＜貝類＞（はまぐり類）　はまぐり　水煮　　,14.9,1.5,2.9,16,0.15,0.27,1.6,0.45,0.05,20.3,1,0,1
1360,＜貝類＞（はまぐり類）　はまぐり　焼き　　,13.3,1,2.8,16,0.13,0.29,1.9,0.57,0.12,33.4,2,0,Tr
1361,＜貝類＞（はまぐり類）　はまぐり　つくだ煮　　,27,2.8,21.4,Tr,0.02,0.1,1.6,0.34,0.11,45.4,0,0,2
1362,＜貝類＞（はまぐり類）　ちょうせんはまぐり　生　　,6.5,0.4,2.7,6,0.13,0.12,1.2,0.57,0.07,19.1,1,0,0
1363,＜貝類＞ほたてがい　生　　　,13.5,0.9,1.5,23,0.05,0.29,1.7,0.66,0.07,11.4,3,0,1
1364,＜貝類＞ほたてがい　水煮　　　,17.6,1.9,1.9,34,0.04,0.29,1.9,0.64,0.06,18,2,0,2
1365,＜貝類＞ほたてがい　貝柱　生　　,16.9,0.3,3.5,1,0.01,0.06,1.9,0.28,0.11,1.7,2,0,0
1366,＜貝類＞ほたてがい　貝柱　焼き　　,23.8,0.3,4.6,1,0.01,0.08,2.7,0.34,0.14,2.1,1,0,Tr
1367,＜貝類＞ほたてがい　貝柱　煮干し　　,65.7,1.4,7.6,Tr,0.12,0.3,4.6,0.75,0.12,5.2,0,0,0
1368,＜貝類＞ほたてがい　貝柱　水煮缶詰　　,19.5,0.6,1.5,Tr,Tr,0.05,1,0,0.09,2.6,0,0,0
1369,＜貝類＞ほっきがい　生　　　,11.1,1.1,3.8,7,0.01,0.16,1.9,0.2,0.12,47.5,2,0,0
1370,＜貝類＞みるがい　水管　生　　　,18.3,0.4,0.3,Tr,Tr,0.14,2,0.64,0.05,9.1,1,0,0
1371,＜えび・かに類＞（えび類）　あまえび　生　　,19.8,0.3,0.1,3,0.02,0.03,1.1,0.21,0.04,2.4,Tr,0,0
1372,＜えび・かに類＞（えび類）　いせえび　生　　,20.9,0.4,Tr,0,0.01,0.03,2.1,0.41,0.14,0.3,1,0,0
1373,＜えび・かに類＞（えび類）　くるまえび　養殖　生　　,21.6,0.6,Tr,4,0.11,0.06,3.8,1.11,0.12,1.9,Tr,0,0
1374,＜えび・かに類＞（えび類）　くるまえび　養殖　ゆで　　,28.2,0.5,Tr,5,0.09,0.05,4.5,1.07,0.08,2,Tr,0,0
1375,＜えび・かに類＞（えび類）　くるまえび　養殖　焼き　　,23.5,0.4,Tr,4,0.11,0.05,3.6,1.06,0.08,2.3,1,0,0
1376,＜えび・かに類＞（えび類）　さくらえび　ゆで　　,18.2,1.5,Tr,7,0.1,0.08,1.1,0.37,0.09,4.3,0,0,0
1377,＜えび・かに類＞（えび類）　さくらえび　素干し　　,64.9,4,0.1,(Tr),0.17,0.15,5.5,1.16,0.21,11,0,0,0
1378,＜えび・かに類＞（えび類）　さくらえび　煮干し　　,59.1,2.5,0.1,(Tr),0.16,0.11,3.5,0.51,0.05,3.5,0,0,0
1379,＜えび・かに類＞（えび類）　大正えび　生　　,21.7,0.3,0.1,6,0.03,0.04,2.4,0.61,0.07,2.1,1,0,0
1380,＜えび・かに類＞（えび類）　しばえび　生　　,18.7,0.4,0.1,4,0.02,0.06,2.2,0.38,0.1,1.1,2,0,0
1381,＜えび・かに類＞（えび類）　バナメイエビ　養殖　生　　,19.6,0.6,0.7,0,0.03,0.04,3.6,0.23,0.14,1.2,1,0,0
1382,＜えび・かに類＞（えび類）　バナメイエビ　養殖　天ぷら　　,20,10.3,6.5,1,0.04,0.06,3.3,0.23,0.1,1.1,Tr,0,13
1383,＜えび・かに類＞（えび類）　ブラックタイガー　養殖　生　　,18.4,0.3,0.3,1,0.07,0.03,2.6,0.59,0.07,0.9,Tr,0,0
1384,＜えび・かに類＞（えび類）　加工品　干しえび　　,48.6,2.8,0.3,14,0.1,0.19,4.3,0.72,0.19,10.5,0,0,0
1385,＜えび・かに類＞（えび類）　加工品　つくだ煮　　,25.9,2.2,30.1,(Tr),0.14,0.11,5,0.65,0.08,6.3,0,0,0
1386,＜えび・かに類＞（かに類）　がざみ　生　　,14.4,0.3,0.3,1,0.02,0.15,4.2,0.78,0.18,4.7,Tr,0,0
1387,＜えび・かに類＞（かに類）　毛がに　生　　,15.8,0.5,0.2,(Tr),0.07,0.23,2.3,0.41,0.16,1.9,Tr,0,0
1388,＜えび・かに類＞（かに類）　毛がに　ゆで　　,18.4,0.5,0.2,(Tr),0.07,0.23,2.4,0.4,0.13,2.5,Tr,0,0
1389,＜えび・かに類＞（かに類）　ずわいがに　生　　,13.9,0.4,0.1,(Tr),0.24,0.6,8,0.48,0.13,4.3,Tr,0,0
1390,＜えび・かに類＞（かに類）　ずわいがに　ゆで　　,15,0.6,0.1,(Tr),0.21,0.57,6.1,0.54,0.11,7.2,Tr,0,0
1391,＜えび・かに類＞（かに類）　ずわいがに　水煮缶詰　　,16.3,0.4,0.2,0,0,0.03,0.1,0,Tr,0.2,0,0,0
1392,＜えび・かに類＞（かに類）　たらばがに　生　　,13,0.3,0.2,1,0.05,0.07,2.1,0.65,0.14,5.8,1,0,0
1393,＜えび・かに類＞（かに類）　たらばがに　ゆで　　,17.5,0.5,0.3,1,0.07,0.06,1.8,0.48,0.13,9.9,Tr,0,0
1394,＜えび・かに類＞（かに類）　たらばがに　水煮缶詰　　,20.6,0.3,0.1,(Tr),0.02,0.1,0.2,0.26,0.04,6.1,0,0,0
1395,＜えび・かに類＞（かに類）　加工品　がん漬　　,8.4,0.4,5.4,Tr,0.1,0.5,2,0.26,0.07,2.2,0,0,1
1396,＜いか・たこ類＞（いか類）　あかいか　生　　,17.9,1.4,Tr,4,0.01,0.02,2.1,0.31,0.1,2.3,1,0,0
1397,＜いか・たこ類＞（いか類）　けんさきいか　生　　,17.5,1,0.1,7,0.01,0.02,2.5,0.28,0.11,2.5,2,0,0
1398,＜いか・たこ類＞（いか類）　こういか　生　　,14.9,0.3,0.1,5,0.03,0.05,1.3,0.52,0.06,1.4,1,0,0
1399,＜いか・たこ類＞（いか類）　するめいか　生　　,17.9,0.8,0.1,13,0.07,0.05,4,0.34,0.21,4.9,1,0.3,-
1400,＜いか・たこ類＞（いか類）　するめいか　水煮　　,21.9,0.9,0.1,16,0.05,0.06,4.9,0.42,0.23,5.3,1,0,-
1401,＜いか・たこ類＞（いか類）　するめいか　焼き　　,23.6,1,0.1,22,0.09,0.07,5.8,0.44,0.26,5.4,1,0,-
1402,＜いか・たこ類＞（いか類）　するめいか　胴　皮つき　生　　,18.6,0.7,0.1,12,0.06,0.04,5.1,0.36,0.27,4.4,2,0.3,-
1403,＜いか・たこ類＞（いか類）　するめいか　胴　皮なし　刺身　　,18.6,0.6,0.1,11,0.06,0.04,4.7,0.31,0.29,4.3,2,0.2,-
1404,＜いか・たこ類＞（いか類）　するめいか　胴　皮なし　天ぷら　　,16.7,10.8,6.3,11,0.07,0.07,4.1,0.31,0.24,3.8,1,0.2,6
1405,＜いか・たこ類＞（いか類）　するめいか　耳・足　生　　,16.9,0.9,0,15,0.09,0.06,2.6,0.32,0.14,5.6,1,0.4,-
1406,＜いか・たこ類＞（いか類）　ほたるいか　生　　,11.8,3.5,0.2,1500,0.19,0.27,2.6,1.09,0.15,14,5,0,Tr
1407,＜いか・たこ類＞（いか類）　ほたるいか　ゆで　　,17.7,2.9,0.4,1900,0.2,0.3,2.3,0.64,0.09,14,Tr,0,1
1408,＜いか・たこ類＞（いか類）　ほたるいか　くん製　　,43.1,7.5,21.3,150,0.4,0.5,4.5,1.28,0.04,27.2,0,0,1
1409,＜いか・たこ類＞（いか類）　ほたるいか　つくだ煮　　,27,6.7,22.9,690,0.09,0.21,1.3,0.64,0.03,16.5,0,0,1
1410,＜いか・たこ類＞（いか類）　やりいか　生　　,17.6,1,0.4,8,0.04,0.03,3.5,0.27,0.1,1.1,2,0,0
1411,＜いか・たこ類＞（いか類）　加工品　するめ　　,69.2,4.3,0.4,22,0.1,0.1,14.1,1.57,0.34,12.3,0,0,0
1412,＜いか・たこ類＞（いか類）　加工品　さきいか　　,45.5,3.1,17.3,3,0.06,0.09,8.9,0.47,0.32,6.9,0,0,0
1413,＜いか・たこ類＞（いか類）　加工品　くん製　　,35.2,1.5,12.8,(Tr),0.1,0.15,9,0.17,0.1,5.3,0,0,0
1414,＜いか・たこ類＞（いか類）　加工品　切りいかあめ煮　　,22.7,4.7,46.1,(Tr),0.06,0.1,7,0.17,0.1,10,0,0,0
1415,＜いか・たこ類＞（いか類）　加工品　いかあられ　　,20,1.8,49.1,(Tr),0.07,0.1,7,0.31,0.14,3.3,0,0,0
1416,＜いか・たこ類＞（いか類）　加工品　塩辛　　,15.2,3.4,6.5,200,Tr,0.1,3.3,0.61,0.31,16.7,Tr,0,Tr
1417,＜いか・たこ類＞（いか類）　加工品　味付け缶詰　　,21.4,1.8,7.7,7,0.02,0.07,2.2,0.2,0.11,3.8,0,0,0
1418,＜いか・たこ類＞（たこ類）　いいだこ　生　　,14.6,0.8,0.1,36,0.01,0.08,3.2,0.7,0.11,2,1,0,0
1419,＜いか・たこ類＞（たこ類）　まだこ　生　　,16.4,0.7,0.1,5,0.03,0.09,2.2,0.24,0.07,1.3,Tr,0,Tr
1420,＜いか・たこ類＞（たこ類）　まだこ　ゆで　　,21.7,0.7,0.1,5,0.03,0.05,1.9,0.17,0.07,1.2,Tr,0,0
1421,＜その他＞あみ　つくだ煮　　　,19.1,1.8,35.1,170,0.13,0.21,1.8,0.78,0.08,7,0,0,7
1422,＜その他＞あみ　塩辛　　　,12.9,1.1,0.8,65,0.07,0.07,1.8,0.61,0.09,2.7,0,0,0
1423,＜その他＞うに　生うに　　　,16,4.8,3.3,58,0.1,0.44,1.1,0.72,0.15,1.3,3,0,27
1424,＜その他＞うに　粒うに　　　,17.2,5.8,15.6,83,0.14,0.65,1.4,1.32,0.07,5.4,0,0,22
1425,＜その他＞うに　練りうに　　　,13.5,2.9,22.4,25,Tr,0.3,0.7,1.22,0.06,4.8,0,0,15
1426,＜その他＞おきあみ　生　　　,15,3.2,0.2,180,0.15,0.26,1.9,0.5,0.09,6.2,2,0,0
1427,＜その他＞おきあみ　ゆで　　　,13.8,3,Tr,150,0.21,0.25,1.4,0.3,0.07,4,1,0,0
1428,＜その他＞くらげ　塩蔵　塩抜き　　　,5.2,0.1,Tr,0,Tr,0.01,0,0,0,0.2,0,0,0
1429,＜その他＞しゃこ　ゆで　　　,19.2,1.7,0.2,180,0.26,0.13,1.2,0.3,0.06,12.9,0,0,0
1430,＜その他＞なまこ　生　　　,4.6,0.3,0.5,Tr,0.05,0.02,0.1,0.71,0.04,2.3,0,0,0
1431,＜その他＞なまこ　このわた　　　,11.4,1.8,0.5,66,0.2,0.5,4.6,2.13,0.13,11.4,0,0,23
1432,＜その他＞ほや　生　　　,5,0.8,0.8,Tr,0.01,0.13,0.5,0.33,0.02,3.8,3,0,0
1433,＜その他＞ほや　塩辛　　　,11.6,1.1,3.8,(Tr),0.01,0.18,0.6,0.07,0.03,5.6,0,0,0
1434,＜水産練り製品＞かに風味かまぼこ　　　　,12.1,0.5,9.2,21,0.01,0.04,0.2,0.08,0.01,0.7,1,1,0
1435,＜水産練り製品＞昆布巻きかまぼこ　　　　,8.9,0.5,11,6,0.03,0.08,0.4,0.05,0.01,0,Tr,Tr,0
1436,＜水産練り製品＞す巻きかまぼこ　　　　,12,0.8,8.7,(Tr),Tr,0.01,0.5,0.06,0.01,0.5,0,1,0
1437,＜水産練り製品＞蒸しかまぼこ　　　　,12,0.9,9.7,(Tr),Tr,0.01,0.5,0,0.01,0.3,0,2,0
1438,＜水産練り製品＞焼き抜きかまぼこ　　　　,16.2,1,7.4,(Tr),0.05,0.08,0.7,0.04,0.02,0.1,0,2,0
1439,＜水産練り製品＞焼き竹輪　　　　,12.2,2,13.5,(Tr),0.05,0.08,0.7,0.04,0.01,0.8,0,1,0
1440,＜水産練り製品＞だて巻　　　　,14.6,7.5,17.6,60,0.04,0.2,0.2,0.52,0.03,0.3,0,1,0
1441,＜水産練り製品＞つみれ　　　　,12,4.3,6.5,(Tr),0.02,0.2,4.5,0.15,0.09,2.2,0,5,0
1442,＜水産練り製品＞なると　　　　,7.6,0.4,11.6,(Tr),Tr,0.01,0.7,0.04,Tr,0.4,0,Tr,0
1443,＜水産練り製品＞はんぺん　　　　,9.9,1,11.4,(Tr),Tr,0.01,0.7,0.1,0.07,0.4,0,Tr,0
1444,＜水産練り製品＞さつま揚げ　　　　,12.5,3.7,13.9,(Tr),0.05,0.1,0.5,0.04,0.02,1.2,0,1,0
1445,＜水産練り製品＞魚肉ハム　　　　,13.4,6.7,11.1,(Tr),0.2,0.6,5,0.21,0.05,0.4,0,1.6,0
1446,＜水産練り製品＞魚肉ソーセージ　　　　,11.5,7.2,12.6,(Tr),0.2,0.6,5,0.06,0.02,0.3,0,0.9,0
1447,＜畜肉類＞いのしし　肉　脂身つき　生　　　,18.8,19.8,0.5,4,0.24,0.29,5.2,1.02,0.35,1.7,1,0.4,1
1448,＜畜肉類＞いのぶた　肉　脂身つき　生　　　,18.1,24.1,0.3,11,0.62,0.16,6.2,1.23,0.48,0.7,1,1.1,3
1449,＜畜肉類＞うさぎ　肉　赤肉　生　　　,20.5,6.3,Tr,3,0.1,0.19,8.5,0.74,0.53,5.6,1,0,1
1450,＜畜肉類＞うし　［和牛肉］　かた　脂身つき　生　,17.7,22.3,0.3,Tr,0.08,0.21,4.3,1,0.32,1.5,1,0,7
1451,＜畜肉類＞うし　［和牛肉］　かた　皮下脂肪なし　生　,18.3,19.8,0.3,Tr,0.08,0.22,4.5,1.04,0.33,1.6,1,0,6
1452,＜畜肉類＞うし　［和牛肉］　かた　赤肉　生　,20.2,12.2,0.3,0,0.09,0.24,4.9,1.14,0.37,1.7,1,0,4
1453,＜畜肉類＞うし　［和牛肉］　かた　脂身　生　,4,78,0,3,0.02,0.03,1,0.24,0.06,0.5,0,0,23
1454,＜畜肉類＞うし　［和牛肉］　かたロース　脂身つき　生　,13.8,37.4,0.2,3,0.06,0.17,3.2,0.9,0.18,1.1,1,0,8
1455,＜畜肉類＞うし　［和牛肉］　かたロース　皮下脂肪なし　生　,14,36.5,0.2,3,0.06,0.17,3.3,0.91,0.18,1.1,1,0,8
1456,＜畜肉類＞うし　［和牛肉］　かたロース　赤肉　生　,16.5,26.1,0.2,3,0.07,0.21,3.8,1.07,0.21,1.2,1,0,7
1457,＜畜肉類＞うし　［和牛肉］　リブロース　脂身つき　生　,9.7,56.5,0.1,11,0.04,0.09,2.4,0.35,0.15,1.1,1,0,8
1458,＜畜肉類＞うし　［和牛肉］　リブロース　脂身つき　焼き　,14.6,56.8,0.2,8,0.05,0.12,3.2,0.49,0.19,1.7,1,0,9
1459,＜畜肉類＞うし　［和牛肉］　リブロース　脂身つき　ゆで　,12.6,58.2,0.1,8,0.03,0.08,1.6,0.2,0.13,1.2,0,0,8
1460,＜畜肉類＞うし　［和牛肉］　リブロース　皮下脂肪なし　生　,10.3,54.4,0.1,10,0.04,0.09,2.6,0.37,0.16,1.2,1,0,8
1461,＜畜肉類＞うし　［和牛肉］　リブロース　赤肉　生　,14,40,0.2,7,0.05,0.13,3.5,0.5,0.23,1.5,1,0,7
1462,＜畜肉類＞うし　［和牛肉］　リブロース　脂身　生　,4.2,78,0,16,0.02,0.03,1,0.15,0.05,0.7,Tr,0,10
1463,＜畜肉類＞うし　［和牛肉］　サーロイン　脂身つき　生　,11.7,47.5,0.3,3,0.05,0.12,3.6,0.66,0.23,1.1,1,0,10
1464,＜畜肉類＞うし　［和牛肉］　サーロイン　皮下脂肪なし　生　,12.9,42.5,0.3,3,0.05,0.13,4,0.72,0.26,1.1,1,0,9
1465,＜畜肉類＞うし　［和牛肉］　サーロイン　赤肉　生　,17.1,25.8,0.4,2,0.07,0.17,5.3,0.93,0.35,1.4,1,0,7
1466,＜畜肉類＞うし　［和牛肉］　ばら　脂身つき　生　,11,50,0.1,3,0.04,0.11,3.1,0.74,0.16,1.2,1,0,16
1467,＜畜肉類＞うし　［和牛肉］　もも　脂身つき　生　,19.2,18.7,0.5,Tr,0.09,0.2,5.6,1.09,0.34,1.2,1,0,6
1468,＜畜肉類＞うし　［和牛肉］　もも　皮下脂肪なし　生　,20.2,15.5,0.6,Tr,0.09,0.21,5.9,1.14,0.36,1.2,1,0,5
1469,＜畜肉類＞うし　［和牛肉］　もも　皮下脂肪なし　焼き　,27.7,22.7,0.5,Tr,0.09,0.24,6.6,1.18,0.35,1.9,1,0,10
1470,＜畜肉類＞うし　［和牛肉］　もも　皮下脂肪なし　ゆで　,25.7,23.3,0.2,0,0.05,0.19,3.3,0.89,0.23,1.3,Tr,0,11
1471,＜畜肉類＞うし　［和牛肉］　もも　赤肉　生　,21.3,10.7,0.6,0,0.1,0.22,6.2,1.19,0.38,1.3,1,0,4
1472,＜畜肉類＞うし　［和牛肉］　もも　脂身　生　,4.4,75.4,0,3,0.02,0.02,1.3,0.35,0.07,0.4,1,0,24
1473,＜畜肉類＞うし　［和牛肉］　そともも　脂身つき　生　,17.8,20,0.5,1,0.08,0.18,5.7,0.89,0.39,1.1,1,0,8
1474,＜畜肉類＞うし　［和牛肉］　そともも　皮下脂肪なし　生　,18.7,16.6,0.5,Tr,0.08,0.19,6,0.92,0.41,1.1,1,0,7
1475,＜畜肉類＞うし　［和牛肉］　そともも　赤肉　生　,20.7,8.7,0.6,0,0.09,0.22,6.6,1,0.46,1.2,1,0,5
1476,＜畜肉類＞うし　［和牛肉］　ランプ　脂身つき　生　,15.1,29.9,0.4,2,0.08,0.19,4.3,1.22,0.33,1.2,1,0,10
1477,＜畜肉類＞うし　［和牛肉］　ランプ　皮下脂肪なし　生　,16,26.4,0.4,2,0.09,0.2,4.5,1.29,0.35,1.3,1,0,9
1478,＜畜肉類＞うし　［和牛肉］　ランプ　赤肉　生　,19.2,13.6,0.5,1,0.1,0.25,5.4,1.54,0.42,1.6,1,0,5
1479,＜畜肉類＞うし　［和牛肉］　ヒレ　赤肉　生　,19.1,15,0.3,1,0.09,0.24,4.3,1.28,0.37,1.6,1,0,4
1480,＜畜肉類＞うし　［乳用肥育牛肉］　かた　脂身つき　生　,16.8,19.6,0.4,5,0.09,0.19,4,1.09,0.32,2.2,1,0,7
1481,＜畜肉類＞うし　［乳用肥育牛肉］　かた　皮下脂肪なし　生　,17.9,14.9,0.4,4,0.09,0.21,4.3,1.15,0.34,2.3,1,0,6
1482,＜畜肉類＞うし　［乳用肥育牛肉］　かた　赤肉　生　,19.9,6.1,0.5,3,0.1,0.24,4.8,1.26,0.38,2.6,2,0,4
1483,＜畜肉類＞うし　［乳用肥育牛肉］　かた　脂身　生　,4.5,73.3,0,17,0.02,0.03,1.3,0.42,0.08,0.5,1,0,23
1484,＜畜肉類＞うし　［乳用肥育牛肉］　かたロース　脂身つき　生　,16.2,26.4,0.2,7,0.06,0.17,3.6,0.84,0.21,1.7,1,0.1,8
1485,＜畜肉類＞うし　［乳用肥育牛肉］　かたロース　皮下脂肪なし　生　,16.5,25.2,0.2,7,0.06,0.17,3.7,0.85,0.22,1.7,1,0.1,8
1486,＜畜肉類＞うし　［乳用肥育牛肉］　かたロース　赤肉　生　,19.1,13.9,0.2,5,0.07,0.2,4.1,0.97,0.25,2,1,0.1,6
1487,＜畜肉類＞うし　［乳用肥育牛肉］　リブロース　脂身つき　生　,14.1,37.1,0.2,13,0.05,0.12,4,0.64,0.22,1,1,0.1,10
1488,＜畜肉類＞うし　［乳用肥育牛肉］　リブロース　脂身つき　焼き　,20.4,45,0.3,14,0.07,0.17,5.1,0.58,0.25,1.4,1,0.1,12
1489,＜畜肉類＞うし　［乳用肥育牛肉］　リブロース　脂身つき　ゆで　,17.2,43,0.3,14,0.04,0.11,3.2,0.38,0.17,1,0,0.1,12
1490,＜畜肉類＞うし　［乳用肥育牛肉］　リブロース　皮下脂肪なし　生　,15,33.4,0.2,12,0.05,0.13,4.2,0.67,0.23,1.1,1,0.1,9
1491,＜畜肉類＞うし　［乳用肥育牛肉］　リブロース　赤肉　生　,18.8,17.8,0.3,10,0.06,0.17,5.2,0.81,0.29,1.3,2,0.2,7
1492,＜畜肉類＞うし　［乳用肥育牛肉］　リブロース　脂身　生　,3.7,80.5,0,18,0.02,0.02,1.3,0.26,0.05,0.4,1,0,17
1493,＜畜肉類＞うし　［乳用肥育牛肉］　サーロイン　脂身つき　生　,16.5,27.9,0.4,8,0.06,0.1,5.3,0.66,0.38,0.8,1,0,7
1494,＜畜肉類＞うし　［乳用肥育牛肉］　サーロイン　皮下脂肪なし　生　,18.4,20.2,0.5,7,0.06,0.11,5.9,0.72,0.43,0.8,1,0,6
1495,＜畜肉類＞うし　［乳用肥育牛肉］　サーロイン　赤肉　生　,21.1,9.1,0.6,5,0.07,0.12,6.7,0.8,0.5,0.9,2,0,4
1496,＜畜肉類＞うし　［乳用肥育牛肉］　ばら　脂身つき　生　,12.8,39.4,0.3,13,0.05,0.12,3.2,0.6,0.21,1.9,1,0,11
1497,＜畜肉類＞うし　［乳用肥育牛肉］　ばら　脂身つき　焼き　,15.9,44.2,0.3,12,0.06,0.14,4,0.6,0.26,2.1,Tr,0,13
1498,＜畜肉類＞うし　［乳用肥育牛肉］　もも　脂身つき　生　,19.5,13.3,0.4,3,0.08,0.2,4.9,1.02,0.32,1.2,1,0,5
1499,＜畜肉類＞うし　［乳用肥育牛肉］　もも　皮下脂肪なし　生　,20.5,9.9,0.4,2,0.08,0.21,5.1,1.06,0.33,1.2,1,0,4
1500,＜畜肉類＞うし　［乳用肥育牛肉］　もも　皮下脂肪なし　焼き　,28,13.2,0.6,0,0.1,0.27,7.6,1.08,0.39,1.9,1,0,6
1501,＜畜肉類＞うし　［乳用肥育牛肉］　もも　皮下脂肪なし　ゆで　,28.4,13.8,0.6,0,0.07,0.23,4.1,0.78,0.4,1.5,0,0,7
1502,＜畜肉類＞うし　［乳用肥育牛肉］　もも　赤肉　生　,21.9,4.9,0.4,1,0.09,0.22,5.4,1.12,0.35,1.3,1,0,2
1503,＜畜肉類＞うし　［乳用肥育牛肉］　もも　脂身　生　,5.1,64.1,0.2,17,0.03,0.03,1.9,0.43,0.11,0.4,1,0,23
1504,＜畜肉類＞うし　［乳用肥育牛肉］　そともも　脂身つき　生　,18.2,16.3,0.6,5,0.08,0.17,4.4,0.91,0.34,1.6,1,0,8
